Title,Authors,Link
Understanding macrophage differentiation during space flight: The importance of ground-based experiments before space flight,"Stephen K Chapes, M Teresa Ortega",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3890248/
Bone Marrow Leptin Signaling Mediates Obesity-Associated Adipose Tissue Inflammation in Male Mice,"Lea H Dib, M Teresa Ortega, Sherry D Fleming, Stephen K Chapes, Tonatiuh Melgarejo",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3868799/
Establishment and characterization of DB-1: a leptin receptor-deficient murine macrophage cell line,"Lea H Dib, M Teresa Ortega, Tonatiuh Melgarejo, Stephen K Chapes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4960141/
Validation of Methods to Assess the Immunoglobulin Gene Repertoire in Tissues Obtained from Mice on the International Space Station,"Trisha A Rettig, Claire Ward, Michael J Pecaut, Stephen K Chapes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5736159/
Characterization of the naive murine antibody repertoire using unamplified high-throughput sequencing,"Trisha A Rettig, Claire Ward, Bailey A Bye, Michael J Pecaut, Stephen K Chapes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5761896/
Effects of spaceflight on the immunoglobulin repertoire of unimmunized C57BL/6 mice,"Claire Ward, Trisha A Rettig, Savannah Hlavacek, Bailey A Bye, Michael J Pecaut, Stephen K Chapes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5826609/
A comparison of unamplified and massively multiplexed PCR amplification for murine antibody repertoire sequencing,"Trisha A Rettig, Michael J Pecaut, Stephen K Chapes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366624/
"Preclinical development of TAK-754, a high-performance AAV8-based vector expressing coagulation factor VIII","Johannes Lengler, Markus Weiller, Franziska Horling, Josef Mayrhofer, Maria Schuster, Falko G Falkner, Irene Gil-Farina, Matthias Klugmann, Friedrich Scheiflinger, Werner Hoellriegl, Hanspeter Rottensteiner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929063/
"Preclinical development of TAK-754, a high-performance AAV8-based vector expressing coagulation factor VIII","Johannes Lengler, Markus Weiller, Franziska Horling, Josef Mayrhofer, Maria Schuster, Falko G Falkner, Irene Gil-Farina, Matthias Klugmann, Friedrich Scheiflinger, Werner Hoellriegl, Hanspeter Rottensteiner",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929063/
An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,"Trisha A Rettig, John C Tan, Nina C Nishiyama, Stephen K Chapes, Michael J Pecaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/
Effects of spaceflight aboard the International Space Station on mouse estrous cycle and ovarian gene expression,"Xiaoman Hong, Anamika Ratri, Sungshin Y Choi, Joseph S Tash, April E Ronca, Joshua S Alwood, Lane K Christenson",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7954810/
Effect of spaceflight onPseudomonas aeruginosafinal cell density is modulated by nutrient and oxygen availability,"Wooseong Kim, Farah K Tengra, Jasmine Shong, Nicholas Marchand, Hon Kit Chan, Zachary Young, Ravindra C Pangule, Macarena Parra, Jonathan S Dordick, Joel L Plawsky, Cynthia H Collins",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4228280/
Spaceflight Promotes Biofilm Formation byPseudomonas aeruginosa,"Wooseong Kim, Farah K Tengra, Zachary Young, Jasmine Shong, Nicholas Marchand, Hon Kit Chan, Ravindra C Pangule, Macarena Parra, Jonathan S Dordick, Joel L Plawsky, Cynthia H Collins",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639165/
NASA GeneLab RNA-seq consensus pipeline: standardized processing of short-read RNA-seq data,"Eliah G Overbey, Amanda M Saravia-Butler, Zhe Zhang, Komal S Rathi, Homer Fogle, Willian A da Silveira, Richard J Barker, Joseph J Bass, Afshin Beheshti, Daniel C Berrios, Elizabeth A Blaber, Egle Cekanaviciute, Helio A Costa, Laurence B Davin, Kathleen M Fisch, Samrawit G Gebre, Matthew Geniza, Rachel Gilbert, Simon Gilroy, Gary Hardiman, Raúl Herranz, Yared H Kidane, Colin PS Kruse, Michael D Lee, Ted Liefeld, Norman G Lewis, J Tyson McDonald, Robert Meller, Tejaswini Mishra, Imara Y Perera, Shayoni Ray, Sigrid S Reinsch, Sara Brin Rosenthal, Michael Strong, Nathaniel J Szewczyk, Candice GT Tahimic, Deanne M Taylor, Joshua P Vandenbrink, Alicia Villacampa, Silvio Weging, Chris Wolverton, Sarah E Wyatt, Luis Zea, Sylvain V Costes, Jonathan M Galazka",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/
NASA GeneLab: interfaces for the exploration of space omics data,"Daniel C Berrios, Jonathan Galazka, Kirill Grigorev, Samrawit Gebre, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7778922/
Comprehensive Multi-Omics Analysis Reveals Mitochondrial Stress as a Central Biological Hub for Spaceflight Impact,"Willian A da Silveira, Hossein Fazelinia, Sara Brin Rosenthal, Evagelia C Laiakis, Man S Kim, Cem Meydan, Yared Kidane, Komal S Rathi, Scott M Smith, Benjamin Stear, Yue Ying, Yuanchao Zhang, Jonathan Foox, Susana Zanello, Brian Crucian, Dong Wang, Adrienne Nugent, Helio A Costa, Sara R Zwart, Sonja Schrepfer, R A Leo Elworth, Nicolae Sapoval, Todd Treangen, Matthew MacKay, Nandan S Gokhale, Stacy M Horner, Larry N Singh, Douglas C Wallace, Jeffrey S Willey, Jonathan C Schisler, Robert Meller, J Tyson McDonald, Kathleen M Fisch, Gary Hardiman, Deanne Taylor, Christopher E Mason, Sylvain V Costes, Afshin Beheshti",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870178/
A New Era for Space Life Science: International Standards for Space Omics Processing,"Lindsay Rutter, Richard Barker, Daniela Bezdan, Henry Cope, Sylvain V Costes, Lovorka Degoricija, Kathleen M Fisch, Mariano I Gabitto, Samrawit Gebre, Stefania Giacomello, Simon Gilroy, Stefan J Green, Christopher E Mason, Sigrid S Reinsch, Nathaniel J Szewczyk, Deanne M Taylor, Jonathan M Galazka, Raul Herranz, Masafumi Muratani",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733874/
Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,"Charlotte A Nelson, Ana Uriarte Acuna, Amber M Paul, Ryan T Scott, Atul J Butte, Egle Cekanaviciute, Sergio E Baranzini, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/
NASA GeneLab RNA-seq consensus pipeline: standardized processing of short-read RNA-seq data,"Eliah G Overbey, Amanda M Saravia-Butler, Zhe Zhang, Komal S Rathi, Homer Fogle, Willian A da Silveira, Richard J Barker, Joseph J Bass, Afshin Beheshti, Daniel C Berrios, Elizabeth A Blaber, Egle Cekanaviciute, Helio A Costa, Laurence B Davin, Kathleen M Fisch, Samrawit G Gebre, Matthew Geniza, Rachel Gilbert, Simon Gilroy, Gary Hardiman, Raúl Herranz, Yared H Kidane, Colin PS Kruse, Michael D Lee, Ted Liefeld, Norman G Lewis, J Tyson McDonald, Robert Meller, Tejaswini Mishra, Imara Y Perera, Shayoni Ray, Sigrid S Reinsch, Sara Brin Rosenthal, Michael Strong, Nathaniel J Szewczyk, Candice GT Tahimic, Deanne M Taylor, Joshua P Vandenbrink, Alicia Villacampa, Silvio Weging, Chris Wolverton, Sarah E Wyatt, Luis Zea, Sylvain V Costes, Jonathan M Galazka",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/
Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,"Yuvarani Masarapu, Egle Cekanaviciute, Zaneta Andrusivova, Jakub O Westholm, Åsa Björklund, Robin Fallegger, Pau Badia-i-Mompel, Valery Boyko, Shubha Vasisht, Amanda Saravia-Butler, Samrawit Gebre, Enikő Lázár, Marta Graziano, Solène Frapard, Robert G Hinshaw, Olaf Bergmann, Deanne M Taylor, Douglas C Wallace, Christer Sylvén, Konstantinos Meletis, Julio Saez-Rodriguez, Jonathan M Galazka, Sylvain V Costes, Stefania Giacomello",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166911/
Biological horizons: pioneering open science in the cosmos,"Sylvain V Costes, Chelle L Gentemann, Steven H Platts, Lisa A Carnell",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167097/
Inspiration4 data access through the NASA Open Science Data Repository,"Lauren M Sanders, Kirill A Grigorev, Ryan T Scott, Amanda M Saravia-Butler, San-huei Lai Polo, Rachel Gilbert, Eliah G Overbey, JangKeun Kim, Christopher E Mason, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/
NASA GeneLab derived microarray studies ofMus musculusandHomo sapiensorganisms in altered gravitational conditions,"Konstantinos I Adamopoulos, Lauren M Sanders, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11053165/
Celebrating 30 years of access to NASA Space Life Sciences data,"Lauren M Sanders, Danielle K Lopez, Alan E Wood, Ryan T Scott, Samrawit G Gebre, Amanda M Saravia-Butler, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/
Dichotomous effects on lymphatic transport with loss of caveolae in mice,"Gaurav Baranwal, Heidi A Creed, Walter E Cromer, Wei Wang, Bradley D Upchurch, Matt C Smithhart, Suman S Vadlamani, Mary-Catherine C Clark, Napoleon C Busbuso, Stephanie N Blais, Andrea J Reyna, Ranjeet M Dongaonkar, David C Zawieja, Joseph M Rutkowski",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8513672/
Fungal diversity differences in the indoor dust microbiome from built environments on earth and in space,"Nicholas Nastasi, Sarah R Haines, Ashleigh Bope, Marit E Meyer, John M Horack, Karen C Dannemiller",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11126634/
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station,"Nicholas Nastasi, Ashleigh Bope, Marit E Meyer, John M Horack, Karen C Dannemiller",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/
Aging and Estrogen Status: A Possible Endothelium-Dependent Vascular Coupling Mechanism in Bone Remodeling,"Rhonda D Prisby, James M Dominguez, II, Judy Muller-Delp, Matthew R Allen, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3502426/
Chronic Skeletal Unloading of the Rat Femur: Mechanisms and Functional Consequences of Vascular Remodeling,"John N Stabley, Rhonda D Prisby, Bradley J Behnke, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3856860/
Differential effects of aging and exercise on intra-abdominal adipose arteriolar function and blood flow regulation,"Robert T Davis, III, John N Stabley, James M Dominguez, II, Michael W Ramsey, Danielle J McCullough, Lisa A Lesniewski, Michael D Delp, Brad J Behnke",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615599/
Effects of spaceflight and ground recovery on mesenteric artery and vein constrictor properties in mice,"Bradley J Behnke, John N Stabley, Danielle J McCullough, Robert T Davis, III, James M Dominguez, II, Judy M Muller-Delp, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4050424/
"Spaceflight-induced alterations in cerebral artery vasoconstrictor, mechanical, and structural properties: implications for elevated cerebral perfusion and intracranial pressure","Curtis R Taylor, Mina Hanna, Bradley J Behnke, John N Stabley, Danielle J McCullough, Robert T Davis, III, Payal Ghosh, Anthony Papadopoulos, Judy M Muller-Delp, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3659353/
Exercise Training Augments Regional Bone and Marrow Blood Flow during Exercise,"John N Stabley, Natasha C Moningka, Bradley J Behnke, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4169763/
Effects of skeletal unloading on the vasomotor properties of the rat femur principal nutrient artery,"Rhonda D Prisby, Bradley J Behnke, Matthew R Allen, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4398884/
Type 2 diabetes alters bone and marrow blood flow and vascular control mechanisms in the ZDF rat,"John N Stabley, Rhonda D Prisby, Bradley J Behnke, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4379453/
Spaceflight on the Bion-M1 biosatellite alters cerebral artery vasomotor and mechanical properties in mice,"Svetlana I Sofronova, Olga S Tarasova, Dina Gaynullina, Anna A Borzykh, Bradley J Behnke, John N Stabley, Danielle J McCullough, Joshua J Maraj, Mina Hanna, Judy M Muller-Delp, Olga L Vinogradova, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4385880/
Apollo Lunar Astronauts Show Higher Cardiovascular Disease Mortality: Possible Deep Space Radiation Effects on the Vascular Endothelium,"Michael D Delp, Jacqueline M Charvat, Charles L Limoli, Ruth K Globus, Payal Ghosh",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4964660/
Effects of age and exercise training on coronary microvascular smooth muscle phenotype and function,"Judy M Muller-Delp, Kazuki Hotta, Bei Chen, Bradley J Behnke, Joshua J Maraj, Michael D Delp, Tiffani R Lucero, Jeremy A Bramy, David B Alarcon, Hannah E Morgan, Morgan R Cowan, Anthony D Haynes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5866446/
Impact of Spaceflight and Artificial Gravity on the Mouse Retina: Biochemical and Proteomic Analysis,"Xiao W Mao, Stephanie Byrum, Nina C Nishiyama, Michael J Pecaut, Vijayalakshmi Sridharan, Marjan Boerma, Alan J Tackett, Dai Shiba, Masaki Shirakawa, Satoru Takahashi, Michael D Delp",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165321/
Simulated Microgravity Induces Regionally Distinct Neurovascular and Structural Remodeling of Skeletal Muscle and Cutaneous Arteries in the Rat,"Olga S Tarasova, Vjatcheslav U Kalenchuk, Anatoly S Borovik, Veronika O Golubinskaya, Michael D Delp, Olga L Vinogradova",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339929/
Spaceflight decelerates the epigenetic clock orchestrated with a global alteration in DNA methylome and transcriptome in the mouse retina,"Zhong Chen, Seta Stanbouly, Nina C Nishiyama, Xin Chen, Michael D Delp, Hongyu Qiu, Xiao W Mao, Charles Wang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8220224/
DEVELOPMENT OF OTOLITH RECEPTORS IN JAPANESE QUAIL,"David Huss, Rena Navaluri, Kathleen F Faulkner, J David Dickman",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2910419/
Spatial and temporal characteristics of vestibular convergence,"Kimberly L McArthur, Mridha Zakir, Asim Haque, J David Dickman",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166430/
The CaV1.2 L-type calcium channel regulates bone homeostasis in the middle and inner ear,"Chike Cao, Aaron B Oswald, Brian A Fabella, Yinshi Ren, Ramona Rodriguiz, George Trainor, Matthew B Greenblatt, Matthew J Hilton, Geoffrey S Pitt",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615562/
SIMULATED MICROGRAVITY ENHANCES OLIGODENDROCYTE MITOCHONDRIAL FUNCTION AND LIPID METABOLISM,"Araceli Espinosa-Jeffrey, Kevin Nguyen, Shalini Kumar, Ochiai Toshimasa, Ryuji Hirose, Karen Reue, Laurent Vergnes, Jason Kinchen, Jean de Vellis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324008/
Human Neural Stem Cells Flown into Space Proliferate and Generate Young Neurons,"Carlos Cepeda, Laurent Vergnes, Nicholas Carpo, Matthew J Schibler, Laurent A Bentolila, Fathi Karouia, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8412175/
"Correction: Tran et al. Delayed Maturation of Oligodendrocyte Progenitors by Microgravity: Implications for Multiple Sclerosis and Space Flight.Life2022,12, 797","Victoria Tran, Nicholas Carpo, Sophia Shaka, Joile Zamudio, Sungshin Choi, Carlos Cepeda, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10607959/
Space Microgravity Alters Neural Stem Cell Division: Implications for Brain Cancer Research on Earth and in Space,"Sophia Shaka, Nicolas Carpo, Victoria Tran, Carlos Cepeda, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9699585/
Oligodendrocyte Progenitors Display Enhanced Proliferation and Autophagy after Space Flight,"Victoria Tran, Nicholas Carpo, Carlos Cepeda, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953055/
Metabolomics Profile of the Secretome of Space-Flown Oligodendrocytes,"Laurent Vergnes, Bernard Foucaud, Carlos Cepeda, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10528075/
Metabolomic Profiling of the Secretome from Human Neural Stem Cells Flown into Space,"Juan Carlos Biancotti, Araceli Espinosa-Jeffrey",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813126/
Paving the way to better understand the effects of prolonged spaceflight on operational performance and its neural bases,"A C Stahn, D Bucher, P zu Eulenburg, P Denise, N Smith, F Pagnini, O White",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10390562/
Spaceflight Induces Specific Alterations in the Proteomes of Arabidopsis,"Robert J Ferl, Jin Koh, Fiona Denison, Anna-Lisa Paul",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4290804/
The effect of spaceflight on the gravity-sensing auxin gradient of roots: GFP reporter gene microscopy on orbit,"Robert J Ferl, Anna-Lisa Paul",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515520/
Skewing in Arabidopsis roots involves disparate environmental signaling pathways,"Eric R Schultz, Agata K Zupanska, Natasha J Sng, Anna-Lisa Paul, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5286820/
"Data for characterization of SALK_084889, a T-DNA insertion line ofArabidopsis thaliana","Mingqi Zhou, Anna-Lisa Paul, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5470433/
Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,"Anna-Lisa Paul, Natasha J Sng, Agata K Zupanska, Aparna Krishnamurthy, Eric R Schultz, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5491145/
Phenotypic characterization of an Arabidopsis T-DNA insertion line SALK_063500,"Natasha J Sng, Anna-Lisa Paul, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5996828/
Utilization of single‐image normalized difference vegetation index (SI‐NDVI) for early plant stress detection,"Nicole S Beisel, Jordan B Callaham, Natasha J Sng, Dylan J Taylor, Anna‐Lisa Paul, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6201722/
Comparing RNA‐Seq and microarray gene expression data in two zones of theArabidopsisroot apex relevant to spaceflight,"Aparna Krishnamurthy, Robert J Ferl, Anna‐Lisa Paul",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6240453/
Spaceflight-induced alternative splicing during seedling development inArabidopsis thaliana,"Nicole S Beisel, Jerald Noble, W Brad Barbazuk, Anna-Lisa Paul, Robert J Ferl",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6447593/
